Ref_User;Ref_User_Emotion;Ref_User_Emotion_Percentage;Eval;Eval_User_Emotion;Eval_User_Emotion_Percentage;Emotion;Intensity;Dimension;Distance;Within_User
Echo;A;2;Bravo;H;52;Happiness;High;512;0.839;0
Echo;H;9;Bravo;H;54;Happiness;High;512;0.839;0
Echo;H;5;Bravo;H;58;Happiness;High;512;0.839;0
Echo;H;8;Bravo;A;24;Anger;Low;512;0.839;0
Echo;H;7;Bravo;A;24;Anger;Low;512;0.839;0
Echo;A;9;Bravo;H;21;Happiness;Low;512;0.839;0
Alpha;A;9;Bravo;H;58;Happiness;High;512;0.839;0
Echo;H;1;Bravo;H;54;Happiness;High;512;0.839;0
Bravo;A;6;Echo;A;20;Anger;Low;512;0.839;0
Echo;A;2;Bravo;H;55;Happiness;High;512;0.839;0
Echo;A;3;Bravo;H;59;Happiness;High;512;0.839;0
Echo;A;4;Bravo;H;58;Happiness;High;512;0.839;0
Echo;A;9;Bravo;A;60;Anger;High;512;0.839;0
Echo;A;10;Bravo;H;22;Happiness;Low;512;0.839;0
Echo;H;5;Bravo;H;60;Happiness;High;512;0.839;0
Echo;H;5;Bravo;H;59;Happiness;High;512;0.839;0
Echo;H;2;Bravo;H;56;Happiness;High;512;0.839;0
Echo;A;3;Bravo;H;52;Happiness;High;512;0.839;0
Echo;H;2;Bravo;H;51;Happiness;High;512;0.839;0
Echo;A;3;Bravo;H;55;Happiness;High;512;0.839;0
Echo;A;4;Bravo;H;60;Happiness;High;512;0.839;0
Echo;A;2;Bravo;H;57;Happiness;High;512;0.839;0
Echo;H;4;Bravo;H;53;Happiness;High;512;0.839;0
Echo;H;5;Bravo;H;52;Happiness;High;512;0.839;0
Echo;A;4;Bravo;A;56;Anger;High;512;0.839;0
Echo;A;4;Bravo;H;59;Happiness;High;512;0.839;0
Alpha;A;9;Bravo;H;57;Happiness;High;512;0.839;0
Echo;A;4;Bravo;H;52;Happiness;High;512;0.84;0
Bravo;A;3;Echo;A;22;Anger;Low;512;0.84;0
Echo;H;5;Bravo;H;55;Happiness;High;512;0.84;0
Bravo;A;3;Echo;A;25;Anger;Low;512;0.84;0
Bravo;A;3;Echo;A;24;Anger;Low;512;0.84;0
Echo;H;0;Bravo;A;22;Anger;Low;512;0.84;0
Echo;A;0;Bravo;A;22;Anger;Low;512;0.84;0
Echo;H;3;Bravo;H;51;Happiness;High;512;0.84;0
Echo;A;10;Bravo;H;23;Happiness;Low;512;0.84;0
Echo;A;3;Bravo;H;57;Happiness;High;512;0.84;0
Echo;A;4;Bravo;H;55;Happiness;High;512;0.84;0
Echo;H;1;Bravo;A;21;Anger;Low;512;0.84;0
Echo;H;3;Bravo;H;56;Happiness;High;512;0.84;0
Echo;H;4;Bravo;H;58;Happiness;High;512;0.84;0
Echo;A;9;Bravo;H;22;Happiness;Low;512;0.84;0
Echo;H;5;Bravo;H;57;Happiness;High;512;0.84;0
Echo;H;2;Bravo;H;54;Happiness;High;512;0.84;0
Echo;H;4;Bravo;H;60;Happiness;High;512;0.84;0
Echo;H;9;Bravo;A;24;Anger;Low;512;0.84;0
Echo;A;10;Bravo;H;26;Happiness;Low;512;0.84;0
Bravo;A;6;Echo;A;27;Anger;Low;512;0.84;0
Echo;A;0;Bravo;H;53;Happiness;High;512;0.84;0
Echo;H;0;Bravo;H;53;Happiness;High;512;0.84;0
Echo;A;8;Bravo;H;20;Happiness;Low;512;0.84;0
Echo;A;4;Bravo;H;57;Happiness;High;512;0.84;0
Echo;A;1;Bravo;H;53;Happiness;High;512;0.84;0
Echo;H;4;Bravo;H;59;Happiness;High;512;0.84;0
Echo;H;6;Bravo;A;21;Anger;Low;512;0.84;0
Echo;H;4;Bravo;H;52;Happiness;High;512;0.84;0
Echo;H;9;Bravo;H;58;Happiness;High;512;0.84;0
Echo;H;9;Bravo;H;53;Happiness;High;512;0.84;0
Echo;H;3;Bravo;H;54;Happiness;High;512;0.84;0
Echo;A;0;Bravo;H;58;Happiness;High;512;0.84;0
Echo;H;0;Bravo;H;58;Happiness;High;512;0.84;0
Echo;H;10;Bravo;H;50;Happiness;High;512;0.84;0
Echo;H;1;Bravo;A;23;Anger;Low;512;0.84;0
Echo;A;9;Bravo;H;23;Happiness;Low;512;0.84;0
Echo;A;1;Bravo;H;58;Happiness;High;512;0.841;0
Echo;H;4;Bravo;H;55;Happiness;High;512;0.841;0
Echo;H;1;Bravo;H;53;Happiness;High;512;0.841;0
Bravo;A;5;Echo;A;20;Anger;Low;512;0.841;0
Echo;A;8;Bravo;H;21;Happiness;Low;512;0.841;0
Echo;H;10;Bravo;A;26;Anger;Low;512;0.841;0
Echo;A;10;Bravo;H;24;Happiness;Low;512;0.841;0
Echo;A;10;Bravo;H;25;Happiness;Low;512;0.841;0
Echo;H;9;Bravo;H;59;Happiness;High;512;0.841;0
Echo;H;9;Bravo;H;60;Happiness;High;512;0.841;0
Echo;H;0;Bravo;H;60;Happiness;High;512;0.841;0
Echo;A;0;Bravo;H;60;Happiness;High;512;0.841;0
Echo;A;1;Bravo;H;60;Happiness;High;512;0.841;0
Echo;H;6;Bravo;A;23;Anger;Low;512;0.841;0
Echo;H;10;Bravo;H;56;Happiness;High;512;0.841;0
Echo;A;0;Bravo;H;59;Happiness;High;512;0.841;0
Echo;H;0;Bravo;H;59;Happiness;High;512;0.841;0
Echo;H;1;Bravo;H;58;Happiness;High;512;0.841;0
Echo;H;4;Bravo;H;57;Happiness;High;512;0.841;0
Echo;H;10;Bravo;A;25;Anger;Low;512;0.841;0
Echo;A;1;Bravo;H;59;Happiness;High;512;0.841;0
Echo;H;0;Bravo;H;52;Happiness;High;512;0.841;0
Echo;A;0;Bravo;H;52;Happiness;High;512;0.841;0
Alpha;A;9;Bravo;H;52;Happiness;High;512;0.841;0
Alpha;A;9;Bravo;H;53;Happiness;High;512;0.841;0
Echo;A;1;Bravo;H;52;Happiness;High;512;0.841;0
Bravo;A;1;Echo;A;22;Anger;Low;512;0.841;0
Echo;H;10;Bravo;H;51;Happiness;High;512;0.841;0
Echo;A;9;Bravo;H;26;Happiness;Low;512;0.841;0
Echo;H;1;Bravo;H;60;Happiness;High;512;0.841;0
Echo;A;0;Bravo;H;55;Happiness;High;512;0.841;0
Echo;H;0;Bravo;H;55;Happiness;High;512;0.841;0
Echo;H;9;Bravo;H;52;Happiness;High;512;0.841;0
Echo;H;5;Bravo;A;21;Anger;Low;512;0.841;0
Echo;H;1;Bravo;H;59;Happiness;High;512;0.841;0
Echo;H;9;Bravo;H;57;Happiness;High;512;0.841;0
Echo;A;1;Bravo;A;20;Anger;Low;512;0.841;0
Echo;H;9;Bravo;H;55;Happiness;High;512;0.841;0
Echo;H;4;Bravo;A;21;Anger;Low;512;0.841;0
Echo;A;1;Bravo;H;55;Happiness;High;512;0.841;0
Echo;H;8;Bravo;H;50;Happiness;High;512;0.841;0
Echo;H;7;Bravo;H;50;Happiness;High;512;0.841;0
Echo;H;1;Bravo;H;52;Happiness;High;512;0.841;0
Echo;H;2;Bravo;A;21;Anger;Low;512;0.841;0
Echo;A;2;Bravo;H;30;Happiness;Low;512;0.841;0
Bravo;A;1;Echo;A;25;Anger;Low;512;0.841;0
Bravo;A;1;Echo;A;24;Anger;Low;512;0.841;0
Echo;A;0;Bravo;H;57;Happiness;High;512;0.841;0
Echo;H;0;Bravo;H;57;Happiness;High;512;0.841;0
Echo;H;2;Bravo;H;53;Happiness;High;512;0.842;0
Echo;A;4;Bravo;H;30;Happiness;Low;512;0.842;0
Bravo;A;2;Echo;A;22;Anger;Low;512;0.842;0
Echo;A;1;Bravo;H;57;Happiness;High;512;0.842;0
Echo;H;1;Bravo;H;55;Happiness;High;512;0.842;0
Echo;A;8;Bravo;H;22;Happiness;Low;512;0.842;0
Echo;A;9;Bravo;H;24;Happiness;Low;512;0.842;0
Echo;H;3;Bravo;A;21;Anger;Low;512;0.842;0
Echo;A;4;Bravo;A;53;Anger;High;512;0.842;0
Bravo;A;5;Echo;A;27;Anger;Low;512;0.842;0
Echo;H;6;Bravo;H;30;Happiness;Low;512;0.842;0
Echo;A;9;Bravo;H;25;Happiness;Low;512;0.842;0
Bravo;A;2;Echo;A;24;Anger;Low;512;0.842;0
Bravo;A;2;Echo;A;25;Anger;Low;512;0.842;0
Bravo;A;8;Echo;A;20;Anger;Low;512;0.842;0
Echo;H;10;Bravo;H;54;Happiness;High;512;0.842;0
Echo;H;2;Bravo;H;58;Happiness;High;512;0.842;0
