Ref_User;Ref_User_Emotion;Ref_User_Emotion_Intensity;Eval;Eval_User_Emotion;Eval_User_Emotion_Intensity;Distance;Dimension;Emotion;Intensity;SameUser
Delta;A;1;Bravo;A;27;1,06;512;Anger;Low;0
Bravo;A;8;Delta;A;20;1,06;512;Anger;Low;0
Delta;H;1;Bravo;A;28;1,06;512;Anger;Low;0
Delta;H;1;Bravo;A;29;1,06;512;Anger;Low;0
Echo;A;4;Delta;A;59;1,06;512;Anger;High;0
Delta;A;10;Bravo;A;23;1,06;512;Anger;Low;0
Bravo;H;10;Delta;A;21;1,06;512;Anger;Low;0
Echo;A;1;Delta;A;55;1,06;512;Anger;High;0
Echo;H;2;Delta;A;57;1,06;512;Anger;High;0
Delta;H;4;Bravo;A;27;1,06;512;Anger;Low;0
Delta;H;5;Bravo;A;27;1,06;512;Anger;Low;0
Delta;A;2;Bravo;A;26;1,06;512;Anger;Low;0
Delta;H;2;Bravo;A;26;1,06;512;Anger;Low;0
Bravo;A;3;Delta;A;20;1,06;512;Anger;Low;0
Delta;H;3;Bravo;A;20;1,06;512;Anger;Low;0
Delta;A;0;Bravo;A;20;1,061;512;Anger;Low;0
Delta;H;0;Bravo;A;20;1,061;512;Anger;Low;0
Delta;A;9;Bravo;A;25;1,061;512;Anger;Low;0
Bravo;A;7;Delta;A;21;1,061;512;Anger;Low;0
Delta;A;10;Bravo;H;30;1,061;512;Happiness;Low;0
Delta;A;9;Bravo;H;60;1,061;512;Happiness;High;0
Bravo;H;7;Delta;A;21;1,061;512;Anger;Low;0
Delta;A;10;Bravo;A;21;1,061;512;Anger;Low;0
Delta;A;9;Bravo;A;24;1,061;512;Anger;Low;0
Bravo;A;5;Delta;A;20;1,061;512;Anger;Low;0
Delta;H;9;Bravo;A;28;1,061;512;Anger;Low;0
Delta;H;9;Bravo;A;29;1,061;512;Anger;Low;0
Delta;A;9;Bravo;A;23;1,061;512;Anger;Low;0
Delta;A;9;Bravo;H;59;1,062;512;Happiness;High;0
Echo;H;4;Delta;A;57;1,062;512;Anger;High;0
Delta;H;1;Bravo;A;26;1,062;512;Anger;Low;0
Delta;A;10;Bravo;H;57;1,062;512;Happiness;High;0
Bravo;A;2;Delta;A;21;1,062;512;Anger;Low;0
Bravo;A;4;Delta;A;20;1,062;512;Anger;Low;0
Delta;H;10;Bravo;A;29;1,062;512;Anger;Low;0
Delta;H;10;Bravo;A;28;1,062;512;Anger;Low;0
Delta;A;10;Bravo;H;56;1,062;512;Happiness;High;0
Echo;A;2;Delta;A;60;1,062;512;Anger;High;0
Bravo;H;2;Delta;A;21;1,062;512;Anger;Low;0
Delta;A;10;Bravo;H;28;1,062;512;Happiness;Low;0
Delta;A;10;Bravo;H;29;1,062;512;Happiness;Low;0
Delta;H;9;Bravo;A;26;1,062;512;Anger;Low;0
Delta;A;10;Bravo;H;23;1,062;512;Happiness;Low;0
Delta;A;9;Bravo;H;58;1,062;512;Happiness;High;0
Delta;H;9;Bravo;A;20;1,063;512;Anger;Low;0
Echo;H;6;Delta;A;57;1,063;512;Anger;High;0
Echo;A;1;Delta;A;60;1,063;512;Anger;High;0
Delta;H;2;Bravo;A;27;1,063;512;Anger;Low;0
Echo;A;0;Delta;A;56;1,063;512;Anger;High;0
Echo;H;0;Delta;A;56;1,063;512;Anger;High;0
Delta;A;9;Bravo;A;21;1,063;512;Anger;Low;0
Delta;A;2;Bravo;A;27;1,063;512;Anger;Low;0
Delta;H;10;Bravo;A;26;1,063;512;Anger;Low;0
Bravo;A;6;Delta;A;20;1,063;512;Anger;Low;0
Bravo;A;8;Delta;A;21;1,063;512;Anger;Low;0
Bravo;A;10;Delta;A;28;1,063;512;Anger;Low;0
Echo;H;1;Delta;A;56;1,063;512;Anger;High;0
Delta;H;10;Bravo;A;20;1,063;512;Anger;Low;0
Bravo;A;3;Delta;A;21;1,064;512;Anger;Low;0
Delta;A;10;Bravo;H;21;1,064;512;Happiness;Low;0
Delta;A;9;Bravo;H;30;1,064;512;Happiness;Low;0
Echo;H;5;Delta;A;57;1,064;512;Anger;High;0
Echo;H;0;Delta;A;54;1,064;512;Anger;High;0
Echo;A;0;Delta;A;54;1,064;512;Anger;High;0
Delta;H;1;Bravo;A;27;1,064;512;Anger;Low;0
Echo;A;2;Delta;A;58;1,064;512;Anger;High;0
Delta;A;9;Bravo;H;57;1,064;512;Happiness;High;0
Echo;A;0;Delta;A;55;1,064;512;Anger;High;0
Echo;H;0;Delta;A;55;1,064;512;Anger;High;0
Bravo;A;10;Delta;A;27;1,064;512;Anger;Low;0
Echo;H;2;Delta;A;56;1,064;512;Anger;High;0
Delta;A;10;Bravo;A;22;1,064;512;Anger;Low;0
Alpha;A;2;Echo;A;21;1,065;512;Anger;Low;0
Bravo;A;9;Delta;A;28;1,065;512;Anger;Low;0
Alpha;A;10;Echo;A;51;1,065;512;Anger;High;0
Delta;A;9;Bravo;H;56;1,065;512;Happiness;High;0
Bravo;A;10;Delta;A;29;1,065;512;Anger;Low;0
Echo;H;1;Delta;A;54;1,065;512;Anger;High;0
Bravo;A;5;Delta;A;21;1,065;512;Anger;Low;0
Echo;A;1;Delta;A;58;1,065;512;Anger;High;0
Bravo;A;4;Delta;A;21;1,065;512;Anger;Low;0
Echo;H;1;Delta;A;55;1,065;512;Anger;High;0
Delta;H;3;Bravo;A;28;1,065;512;Anger;Low;0
Delta;H;3;Bravo;A;29;1,065;512;Anger;Low;0
Echo;H;3;Delta;A;57;1,065;512;Anger;High;0
Bravo;A;10;Delta;A;24;1,065;512;Anger;Low;0
Bravo;A;10;Delta;A;23;1,065;512;Anger;Low;0
Delta;H;0;Bravo;A;28;1,065;512;Anger;Low;0
Delta;A;0;Bravo;A;29;1,065;512;Anger;Low;0
Delta;A;0;Bravo;A;28;1,065;512;Anger;Low;0
Delta;H;0;Bravo;A;29;1,065;512;Anger;Low;0
Delta;H;9;Bravo;A;27;1,065;512;Anger;Low;0
Delta;A;9;Bravo;H;23;1,065;512;Happiness;Low;0
Delta;A;10;Bravo;H;24;1,065;512;Happiness;Low;0
Bravo;A;9;Delta;A;27;1,066;512;Anger;Low;0
Echo;A;2;Delta;A;59;1,066;512;Anger;High;0
Delta;A;9;Bravo;H;28;1,066;512;Happiness;Low;0
Delta;A;9;Bravo;H;29;1,066;512;Happiness;Low;0
Delta;H;10;Bravo;A;27;1,066;512;Anger;Low;0
Delta;A;10;Bravo;H;27;1,066;512;Happiness;Low;0
Echo;H;4;Delta;A;56;1,066;512;Anger;High;0
Echo;H;2;Delta;A;54;1,066;512;Anger;High;0
Delta;A;9;Bravo;A;22;1,066;512;Anger;Low;0
Bravo;A;9;Delta;A;29;1,066;512;Anger;Low;0
Echo;A;1;Delta;A;59;1,066;512;Anger;High;0
Bravo;A;9;Delta;A;23;1,066;512;Anger;Low;0
Bravo;A;9;Delta;A;24;1,066;512;Anger;Low;0
Bravo;A;6;Delta;A;21;1,066;512;Anger;Low;0
Delta;A;10;Bravo;H;20;1,066;512;Happiness;Low;0
Delta;A;10;Bravo;H;22;1,066;512;Happiness;Low;0
Echo;H;2;Delta;A;55;1,066;512;Anger;High;0
Bravo;A;10;Delta;A;26;1,066;512;Anger;Low;0
Delta;A;10;Bravo;H;25;1,067;512;Happiness;Low;0
Echo;H;6;Delta;A;56;1,067;512;Anger;High;0
Delta;A;10;Bravo;A;29;1,067;512;Anger;Low;0
Delta;A;10;Bravo;A;28;1,067;512;Anger;Low;0
Delta;A;9;Bravo;H;21;1,067;512;Happiness;Low;0
Bravo;H;4;Delta;A;23;1,067;512;Anger;Low;0
Bravo;H;4;Delta;A;24;1,067;512;Anger;Low;0
Delta;H;3;Bravo;A;26;1,067;512;Anger;Low;0
Delta;A;0;Bravo;A;26;1,067;512;Anger;Low;0
Delta;H;0;Bravo;A;26;1,067;512;Anger;Low;0
Bravo;A;9;Delta;A;26;1,067;512;Anger;Low;0
Alpha;A;0;Echo;A;21;1,067;512;Anger;Low;0
Delta;A;10;Bravo;H;55;1,068;512;Happiness;High;0
Alpha;A;8;Echo;A;51;1,068;512;Anger;High;0
Bravo;H;4;Delta;A;28;1,068;512;Anger;Low;0
Delta;A;10;Bravo;H;54;1,068;512;Happiness;High;0
Echo;H;0;Delta;A;60;1,068;512;Anger;High;0
Echo;A;0;Delta;A;60;1,068;512;Anger;High;0
Echo;H;4;Delta;A;54;1,068;512;Anger;High;0
Echo;H;1;Delta;A;60;1,068;512;Anger;High;0
Bravo;A;1;Delta;A;24;1,068;512;Anger;Low;0
Bravo;A;1;Delta;A;23;1,068;512;Anger;Low;0
Echo;H;5;Delta;A;56;1,068;512;Anger;High;0
Bravo;A;1;Delta;A;28;1,068;512;Anger;Low;0
Echo;H;4;Delta;A;55;1,068;512;Anger;High;0
Delta;A;10;Bravo;H;51;1,068;512;Happiness;High;0
Delta;A;10;Bravo;H;50;1,068;512;Happiness;High;0
Alpha;H;4;Echo;A;21;1,068;512;Anger;Low;0
Bravo;H;4;Delta;A;27;1,069;512;Anger;Low;0
Alpha;A;8;Echo;A;28;1,069;512;Anger;Low;0
Bravo;H;6;Delta;A;23;1,069;512;Anger;Low;0
Bravo;H;6;Delta;A;24;1,069;512;Anger;Low;0
Delta;A;9;Bravo;H;24;1,069;512;Happiness;Low;0
Delta;A;10;Bravo;H;26;1,069;512;Happiness;Low;0
Echo;H;6;Delta;A;54;1,069;512;Anger;High;0
Bravo;H;5;Delta;A;24;1,069;512;Anger;Low;0
Bravo;H;5;Delta;A;23;1,069;512;Anger;Low;0
Delta;A;9;Bravo;H;27;1,069;512;Happiness;Low;0
Echo;H;2;Delta;A;60;1,069;512;Anger;High;0
Delta;A;10;Bravo;H;53;1,069;512;Happiness;High;0
Delta;H;3;Bravo;A;27;1,069;512;Anger;Low;0
Delta;A;10;Bravo;A;26;1,069;512;Anger;Low;0
Echo;H;6;Delta;A;55;1,069;512;Anger;High;0
Delta;A;9;Bravo;H;20;1,069;512;Happiness;Low;0
Delta;A;9;Bravo;H;22;1,069;512;Happiness;Low;0
Bravo;A;1;Delta;A;27;1,069;512;Anger;Low;0
Bravo;H;4;Delta;A;29;1,069;512;Anger;Low;0
Bravo;H;6;Delta;A;28;1,069;512;Anger;Low;0
Bravo;H;4;Delta;A;26;1,069;512;Anger;Low;0
Bravo;H;1;Delta;A;24;1,07;512;Anger;Low;0
Bravo;H;1;Delta;A;23;1,07;512;Anger;Low;0
Bravo;H;5;Delta;A;28;1,07;512;Anger;Low;0
Echo;H;3;Delta;A;56;1,07;512;Anger;High;0
Delta;A;0;Bravo;A;27;1,07;512;Anger;Low;0
Delta;H;0;Bravo;A;27;1,07;512;Anger;Low;0
Alpha;A;9;Echo;A;51;1,07;512;Anger;High;0
Delta;A;9;Bravo;H;25;1,07;512;Happiness;Low;0
Echo;A;0;Delta;A;58;1,07;512;Anger;High;0
Echo;H;0;Delta;A;58;1,07;512;Anger;High;0
Bravo;A;1;Delta;A;29;1,07;512;Anger;Low;0
Delta;A;5;Bravo;A;52;1,07;512;Anger;High;0
Echo;H;4;Delta;A;60;1,07;512;Anger;High;0
Delta;A;9;Bravo;A;28;1,07;512;Anger;Low;0
Delta;A;9;Bravo;A;29;1,07;512;Anger;Low;0
Bravo;H;1;Delta;A;28;1,07;512;Anger;Low;0
Bravo;H;6;Delta;A;27;1,07;512;Anger;Low;0
Bravo;A;1;Delta;A;26;1,07;512;Anger;Low;0
Echo;H;5;Delta;A;54;1,07;512;Anger;High;0
Echo;H;1;Delta;A;58;1,07;512;Anger;High;0
Bravo;H;3;Delta;A;24;1,07;512;Anger;Low;0
Bravo;H;3;Delta;A;23;1,07;512;Anger;Low;0
Bravo;H;8;Delta;A;23;1,07;512;Anger;Low;0
Bravo;H;8;Delta;A;24;1,07;512;Anger;Low;0
Bravo;A;10;Delta;A;30;1,07;512;Anger;Low;0
Delta;A;9;Bravo;H;55;1,07;512;Happiness;High;0
Delta;A;8;Bravo;A;30;1,07;512;Anger;Low;0
Delta;A;10;Bravo;H;52;1,07;512;Happiness;High;0
Bravo;H;5;Delta;A;27;1,07;512;Anger;Low;0
Delta;A;9;Bravo;H;54;1,07;512;Happiness;High;0
Echo;H;6;Delta;A;60;1,071;512;Anger;High;0
Echo;H;5;Delta;A;55;1,071;512;Anger;High;0
Delta;A;5;Bravo;A;50;1,071;512;Anger;High;0
Bravo;H;3;Delta;A;28;1,071;512;Anger;Low;0
Bravo;A;7;Delta;A;28;1,071;512;Anger;Low;0
Bravo;A;0;Delta;A;24;1,071;512;Anger;Low;0
Bravo;H;0;Delta;A;23;1,071;512;Anger;Low;0
Bravo;H;0;Delta;A;24;1,071;512;Anger;Low;0
Bravo;A;0;Delta;A;23;1,071;512;Anger;Low;0
Alpha;A;10;Echo;A;28;1,071;512;Anger;Low;0
Bravo;H;9;Delta;A;24;1,071;512;Anger;Low;0
Bravo;H;9;Delta;A;23;1,071;512;Anger;Low;0
Bravo;H;8;Delta;A;28;1,071;512;Anger;Low;0
Bravo;H;1;Delta;A;27;1,071;512;Anger;Low;0
Echo;H;2;Delta;A;58;1,071;512;Anger;High;0
Echo;H;0;Delta;A;59;1,071;512;Anger;High;0
Echo;A;0;Delta;A;59;1,071;512;Anger;High;0
Delta;A;10;Bravo;A;27;1,071;512;Anger;Low;0
Bravo;H;6;Delta;A;26;1,071;512;Anger;Low;0
Delta;A;9;Bravo;H;50;1,071;512;Happiness;High;0
Bravo;H;6;Delta;A;29;1,071;512;Anger;Low;0
Delta;A;9;Bravo;H;51;1,071;512;Happiness;High;0
Echo;H;3;Delta;A;54;1,071;512;Anger;High;0
Alpha;A;8;Echo;A;29;1,071;512;Anger;Low;0
Bravo;H;5;Delta;A;29;1,071;512;Anger;Low;0
Bravo;A;0;Delta;A;28;1,071;512;Anger;Low;0
Bravo;H;0;Delta;A;28;1,071;512;Anger;Low;0
Bravo;H;5;Delta;A;26;1,071;512;Anger;Low;0
Echo;A;9;Charlie;A;60;1,072;512;Anger;High;0
Alpha;A;10;Echo;A;54;1,072;512;Anger;High;0
Bravo;A;9;Delta;A;30;1,072;512;Anger;Low;0
Echo;H;1;Delta;A;59;1,072;512;Anger;High;0
Alpha;A;3;Echo;A;21;1,072;512;Anger;Low;0
Echo;H;3;Delta;A;55;1,072;512;Anger;High;0
Bravo;H;10;Delta;A;23;1,072;512;Anger;Low;0
Bravo;H;10;Delta;A;24;1,072;512;Anger;Low;0
Bravo;H;1;Delta;A;29;1,072;512;Anger;Low;0
Bravo;H;1;Delta;A;26;1,072;512;Anger;Low;0
Bravo;H;3;Delta;A;27;1,072;512;Anger;Low;0
Bravo;H;8;Delta;A;27;1,072;512;Anger;Low;0
Alpha;H;5;Echo;A;21;1,072;512;Anger;Low;0
Bravo;A;7;Delta;A;23;1,072;512;Anger;Low;0
Bravo;A;7;Delta;A;24;1,072;512;Anger;Low;0
Delta;A;9;Bravo;H;26;1,072;512;Happiness;Low;0
Delta;A;9;Bravo;H;53;1,072;512;Happiness;High;0
Bravo;H;9;Delta;A;28;1,072;512;Anger;Low;0
Bravo;A;7;Delta;A;27;1,072;512;Anger;Low;0
Echo;H;9;Delta;A;57;1,072;512;Anger;High;0
Echo;H;4;Delta;A;58;1,072;512;Anger;High;0
Echo;H;5;Delta;A;60;1,072;512;Anger;High;0
Bravo;A;7;Delta;A;29;1,072;512;Anger;Low;0
Bravo;A;8;Delta;A;28;1,072;512;Anger;Low;0
Bravo;H;3;Delta;A;29;1,072;512;Anger;Low;0
Echo;H;2;Delta;A;59;1,072;512;Anger;High;0
Bravo;H;10;Delta;A;28;1,072;512;Anger;Low;0
Delta;A;9;Bravo;A;26;1,073;512;Anger;Low;0
Alpha;H;3;Echo;A;21;1,073;512;Anger;Low;0
Bravo;H;0;Delta;A;27;1,073;512;Anger;Low;0
Bravo;A;0;Delta;A;27;1,073;512;Anger;Low;0
Echo;H;10;Delta;A;57;1,073;512;Anger;High;0
Bravo;H;3;Delta;A;26;1,073;512;Anger;Low;0
Bravo;H;9;Delta;A;27;1,073;512;Anger;Low;0
Bravo;H;0;Delta;A;26;1,073;512;Anger;Low;0
Bravo;A;0;Delta;A;26;1,073;512;Anger;Low;0
Echo;H;6;Delta;A;58;1,073;512;Anger;High;0
Bravo;A;0;Delta;A;29;1,073;512;Anger;Low;0
Bravo;H;0;Delta;A;29;1,073;512;Anger;Low;0
Delta;A;5;Bravo;A;54;1,073;512;Anger;High;0
Bravo;H;8;Delta;A;26;1,073;512;Anger;Low;0
Bravo;H;8;Delta;A;29;1,073;512;Anger;Low;0
Alpha;A;9;Echo;A;28;1,073;512;Anger;Low;0
Bravo;H;7;Delta;A;23;1,073;512;Anger;Low;0
Bravo;H;7;Delta;A;24;1,073;512;Anger;Low;0
Delta;A;9;Bravo;H;52;1,073;512;Happiness;High;0
Bravo;H;10;Delta;A;27;1,073;512;Anger;Low;0
Bravo;H;4;Delta;A;30;1,073;512;Anger;Low;0
Alpha;A;8;Echo;A;54;1,073;512;Anger;High;0
Bravo;A;2;Delta;A;28;1,073;512;Anger;Low;0
Bravo;A;2;Delta;A;24;1,073;512;Anger;Low;0
Bravo;A;2;Delta;A;23;1,073;512;Anger;Low;0
Echo;H;4;Delta;A;59;1,074;512;Anger;High;0
Bravo;A;7;Delta;A;26;1,074;512;Anger;Low;0
Alpha;H;7;Echo;A;21;1,074;512;Anger;Low;0
Alpha;A;1;Echo;A;21;1,074;512;Anger;Low;0
Alpha;A;10;Echo;A;29;1,074;512;Anger;Low;0
Bravo;A;1;Delta;A;30;1,074;512;Anger;Low;0
Bravo;A;8;Delta;A;27;1,074;512;Anger;Low;0
Delta;A;10;Bravo;A;20;1,074;512;Anger;Low;0
Echo;H;3;Delta;A;60;1,074;512;Anger;High;0
Bravo;A;8;Delta;A;29;1,074;512;Anger;Low;0
Alpha;A;5;Echo;A;21;1,074;512;Anger;Low;0
Bravo;A;8;Delta;A;23;1,074;512;Anger;Low;0
Bravo;A;8;Delta;A;24;1,074;512;Anger;Low;0
Echo;A;10;Charlie;A;60;1,074;512;Anger;High;0
Bravo;H;9;Delta;A;26;1,074;512;Anger;Low;0
Bravo;H;9;Delta;A;29;1,074;512;Anger;Low;0
Bravo;H;7;Delta;A;28;1,074;512;Anger;Low;0
Echo;H;6;Delta;A;59;1,074;512;Anger;High;0
Bravo;H;2;Delta;A;23;1,074;512;Anger;Low;0
Bravo;H;2;Delta;A;24;1,074;512;Anger;Low;0
Echo;A;9;Charlie;A;59;1,074;512;Anger;High;0
Delta;A;9;Bravo;A;27;1,074;512;Anger;Low;0
Delta;A;5;Bravo;A;51;1,074;512;Anger;High;0
Alpha;H;6;Echo;A;21;1,075;512;Anger;Low;0
Bravo;H;10;Delta;A;29;1,075;512;Anger;Low;0
Bravo;A;2;Delta;A;27;1,075;512;Anger;Low;0
Echo;H;5;Delta;A;58;1,075;512;Anger;High;0
Bravo;H;10;Delta;A;26;1,075;512;Anger;Low;0
Bravo;H;2;Delta;A;28;1,075;512;Anger;Low;0
Bravo;H;7;Delta;A;27;1,075;512;Anger;Low;0
Echo;H;8;Delta;A;57;1,075;512;Anger;High;0
Echo;H;7;Delta;A;57;1,075;512;Anger;High;0
Bravo;A;2;Delta;A;29;1,075;512;Anger;Low;0
Bravo;H;6;Delta;A;30;1,075;512;Anger;Low;0
Delta;A;9;Bravo;A;20;1,075;512;Anger;Low;0
Bravo;H;1;Delta;A;30;1,075;512;Anger;Low;0
Bravo;A;3;Delta;A;24;1,075;512;Anger;Low;0
Bravo;A;3;Delta;A;23;1,075;512;Anger;Low;0
Bravo;H;5;Delta;A;30;1,075;512;Anger;Low;0
Bravo;A;3;Delta;A;28;1,075;512;Anger;Low;0
Bravo;A;2;Delta;A;26;1,076;512;Anger;Low;0
Bravo;A;8;Delta;A;26;1,076;512;Anger;Low;0
Bravo;A;5;Delta;A;28;1,076;512;Anger;Low;0
Echo;H;5;Delta;A;59;1,076;512;Anger;High;0
Echo;A;9;Charlie;A;58;1,076;512;Anger;High;0
Bravo;H;2;Delta;A;27;1,076;512;Anger;Low;0
Bravo;H;7;Delta;A;26;1,076;512;Anger;Low;0
Alpha;A;9;Echo;A;29;1,076;512;Anger;Low;0
Bravo;H;7;Delta;A;29;1,076;512;Anger;Low;0
Alpha;A;10;Echo;A;60;1,076;512;Anger;High;0
Echo;H;3;Delta;A;58;1,076;512;Anger;High;0
Bravo;H;3;Delta;A;30;1,076;512;Anger;Low;0
Bravo;H;9;Delta;H;25;1,076;512;Happiness;Low;0
Bravo;A;5;Delta;A;24;1,076;512;Anger;Low;0
Bravo;A;5;Delta;A;23;1,076;512;Anger;Low;0
Echo;A;8;Charlie;A;60;1,076;512;Anger;High;0
Bravo;A;4;Delta;A;28;1,076;512;Anger;Low;0
Bravo;H;2;Delta;A;29;1,076;512;Anger;Low;0
Bravo;A;3;Delta;A;27;1,076;512;Anger;Low;0
Bravo;H;0;Delta;A;30;1,076;512;Anger;Low;0
Bravo;A;0;Delta;A;30;1,076;512;Anger;Low;0
Bravo;H;10;Delta;H;25;1,077;512;Happiness;Low;0
Bravo;H;2;Delta;A;26;1,077;512;Anger;Low;0
Bravo;A;6;Delta;A;28;1,077;512;Anger;Low;0
Bravo;A;4;Delta;A;24;1,077;512;Anger;Low;0
Bravo;A;4;Delta;A;23;1,077;512;Anger;Low;0
Echo;H;9;Delta;A;56;1,077;512;Anger;High;0
Echo;A;10;Charlie;A;59;1,077;512;Anger;High;0
Bravo;A;5;Delta;A;27;1,077;512;Anger;Low;0
Alpha;A;9;Echo;A;54;1,077;512;Anger;High;0
Echo;H;10;Delta;A;56;1,077;512;Anger;High;0
Bravo;A;3;Delta;A;29;1,077;512;Anger;Low;0
Bravo;H;8;Delta;A;30;1,077;512;Anger;Low;0
Bravo;H;9;Delta;H;24;1,077;512;Happiness;Low;0
Bravo;A;7;Delta;A;30;1,077;512;Anger;Low;0
Echo;H;3;Delta;A;59;1,077;512;Anger;High;0
Bravo;A;4;Delta;A;27;1,077;512;Anger;Low;0
Bravo;A;5;Delta;A;29;1,077;512;Anger;Low;0
Bravo;A;3;Delta;A;26;1,077;512;Anger;Low;0
Bravo;H;10;Delta;H;24;1,078;512;Happiness;Low;0
Bravo;A;6;Delta;A;24;1,078;512;Anger;Low;0
Bravo;A;6;Delta;A;23;1,078;512;Anger;Low;0
Echo;H;9;Delta;A;54;1,078;512;Anger;High;0
Bravo;A;6;Delta;A;27;1,078;512;Anger;Low;0
Echo;H;10;Delta;A;54;1,078;512;Anger;High;0
Echo;H;9;Delta;A;55;1,078;512;Anger;High;0
Bravo;A;4;Delta;A;29;1,078;512;Anger;Low;0
Bravo;A;5;Delta;A;26;1,078;512;Anger;Low;0
Echo;A;10;Charlie;A;58;1,078;512;Anger;High;0
Bravo;A;6;Delta;A;29;1,078;512;Anger;Low;0
Alpha;H;2;Echo;A;21;1,078;512;Anger;Low;0
Bravo;H;9;Delta;A;30;1,078;512;Anger;Low;0
Echo;H;10;Delta;A;55;1,079;512;Anger;High;0
Bravo;A;4;Delta;A;26;1,079;512;Anger;Low;0
Bravo;H;8;Delta;H;25;1,079;512;Happiness;Low;0
Alpha;A;10;Echo;A;58;1,079;512;Anger;High;0
Bravo;H;10;Delta;A;30;1,079;512;Anger;Low;0
Bravo;A;8;Delta;A;30;1,079;512;Anger;Low;0
Echo;A;8;Charlie;A;59;1,079;512;Anger;High;0
Bravo;H;6;Delta;H;25;1,079;512;Happiness;Low;0
Bravo;A;2;Delta;A;30;1,079;512;Anger;Low;0
Bravo;A;6;Delta;A;26;1,079;512;Anger;Low;0
Alpha;H;8;Echo;A;21;1,08;512;Anger;Low;0
Alpha;A;4;Echo;A;21;1,08;512;Anger;Low;0
Echo;H;7;Delta;A;56;1,08;512;Anger;High;0
Echo;H;8;Delta;A;56;1,08;512;Anger;High;0
Bravo;H;8;Delta;H;24;1,08;512;Happiness;Low;0
Bravo;H;7;Delta;A;30;1,08;512;Anger;Low;0
Bravo;H;4;Delta;H;25;1,08;512;Happiness;Low;0
Bravo;H;6;Delta;H;24;1,08;512;Happiness;Low;0
Delta;A;8;Bravo;A;23;1,08;512;Anger;Low;0
Echo;H;8;Delta;A;54;1,08;512;Anger;High;0
Echo;H;7;Delta;A;54;1,08;512;Anger;High;0
Delta;A;8;Bravo;A;25;1,08;512;Anger;Low;0
Bravo;H;5;Delta;H;25;1,08;512;Happiness;Low;0
Bravo;H;2;Delta;A;30;1,08;512;Anger;Low;0
Echo;H;7;Delta;A;55;1,08;512;Anger;High;0
Echo;H;8;Delta;A;55;1,08;512;Anger;High;0
Echo;A;8;Charlie;A;58;1,081;512;Anger;High;0
Alpha;A;8;Echo;A;60;1,081;512;Anger;High;0
Echo;H;9;Delta;A;60;1,081;512;Anger;High;0
Delta;A;8;Bravo;A;24;1,081;512;Anger;Low;0
Bravo;H;4;Delta;H;24;1,081;512;Happiness;Low;0
Echo;H;10;Delta;A;60;1,081;512;Anger;High;0
Bravo;H;5;Delta;H;24;1,081;512;Happiness;Low;0
Bravo;A;3;Delta;A;30;1,081;512;Anger;Low;0
Bravo;H;7;Delta;H;25;1,081;512;Happiness;Low;0
Delta;A;8;Bravo;A;21;1,082;512;Anger;Low;0
Bravo;A;5;Delta;A;30;1,082;512;Anger;Low;0
Bravo;H;7;Delta;H;24;1,082;512;Happiness;Low;0
Alpha;A;2;Echo;A;51;1,083;512;Anger;High;0
Bravo;A;4;Delta;A;30;1,083;512;Anger;Low;0
Delta;A;4;Bravo;A;52;1,083;512;Anger;High;0
Alpha;A;2;Echo;A;54;1,083;512;Anger;High;0
Delta;A;7;Bravo;A;52;1,083;512;Anger;High;0
Alpha;A;8;Echo;A;58;1,083;512;Anger;High;0
Echo;H;9;Delta;A;58;1,083;512;Anger;High;0
Bravo;A;6;Delta;A;30;1,083;512;Anger;Low;0
Echo;H;10;Delta;A;58;1,083;512;Anger;High;0
Delta;A;4;Bravo;A;50;1,083;512;Anger;High;0
Delta;A;7;Bravo;A;50;1,083;512;Anger;High;0
Bravo;H;3;Delta;H;25;1,084;512;Happiness;Low;0
Alpha;H;1;Echo;A;21;1,084;512;Anger;Low;0
Alpha;A;9;Echo;A;60;1,084;512;Anger;High;0
Echo;H;7;Delta;A;60;1,084;512;Anger;High;0
Echo;H;8;Delta;A;60;1,084;512;Anger;High;0
Alpha;A;10;Echo;A;59;1,084;512;Anger;High;0
Echo;H;9;Delta;A;59;1,084;512;Anger;High;0
Echo;H;10;Delta;A;59;1,084;512;Anger;High;0
Delta;A;8;Bravo;A;22;1,085;512;Anger;Low;0
Bravo;H;3;Delta;H;24;1,085;512;Happiness;Low;0
Bravo;H;1;Delta;H;25;1,085;512;Happiness;Low;0
Delta;A;6;Bravo;A;52;1,085;512;Anger;High;0
Delta;A;7;Bravo;A;54;1,086;512;Anger;High;0
Delta;A;6;Bravo;A;50;1,086;512;Anger;High;0
Delta;A;4;Bravo;A;54;1,086;512;Anger;High;0
Echo;A;6;Charlie;A;60;1,086;512;Anger;High;0
Bravo;H;1;Delta;H;24;1,086;512;Happiness;Low;0
Echo;A;3;Charlie;A;60;1,086;512;Anger;High;0
Echo;H;8;Delta;A;58;1,086;512;Anger;High;0
Echo;H;7;Delta;A;58;1,086;512;Anger;High;0
Delta;A;10;Bravo;A;52;1,086;512;Anger;High;0
Bravo;A;1;Delta;H;25;1,086;512;Happiness;Low;0
Delta;A;8;Bravo;H;60;1,087;512;Happiness;High;0
Echo;A;1;Charlie;A;60;1,087;512;Anger;High;0
Alpha;A;9;Echo;A;58;1,087;512;Anger;High;0
Alpha;A;0;Echo;A;51;1,087;512;Anger;High;0
Delta;A;3;Bravo;A;52;1,087;512;Anger;High;0
Echo;A;5;Charlie;A;60;1,087;512;Anger;High;0
